Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	P2-Whole-F	7798	186	40	392	42	0	40	6999	189	83	392	37	232	108	10000	10000	10000	10000	1	231069	10000	10000	10000	10000	10000	1	231069	10000	32				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	total-L02	725	242	108	392	3	4590	108	725	242	108	392	3	4590	108	725	242	108	392	3	235658	108	833	278	158	417	3	235608	158	0	4540	4698	395.9	98.9
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	values-L01	592	296	208	383	2	865	383	383	383	383	383	1	865	383	592	296	208	383	2	231934	383	658	329	233	425	2	231892	425	0	823	1248	130.5	125.72
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	values-L06	40	40	40	40	1	0	40	0	0			0			40	40	40	40	1	231069	40	40	40	40	40	1	231069	40	0				
Participant819	N	Timeline1	P2Ca+10s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	i<x;	167	167	167	167	1	0	167	0	0			0			167	167	167	167	1	186083	167	167	167	167	167	1	186083	167	0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L01-F	4508	188	108	358	24	384	167	4091	195	108	358	21	384	167	5316	759	200	1642	7	186467	892	5441	777	233	1650	7	186450	908	13	9441	3409	76.69	153.75
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L02-F	992	142	75	317	7	242	75	992	142	75	317	7	242	75	1108	369	75	792	3	186325	75	1142	381	83	808	3	186317	83	4	5792		51.62	
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L05-F	167	167	167	167	1	0	167	0	0			0			167	167	167	167	1	186083	167	167	167	167	167	1	186083	167	0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	P2-Whole-F	5692	172	25	358	33	0	167	5083	182	75	358	28	242	75	7092	1418	517	3408	5	186083	1275	7184	1437	559	3441	5	186083	1275	18	9441	3409	76.69	153.75
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	total-L02	275	92	75	108	3	242	75	275	92	75	108	3	242	75	275	92	75	108	3	186325	75	308	103	83	125	3	186317	83	0	5792	5917	51.62	108.12
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	values-L01	1808	181	117	342	10	567	125	1500	187	117	342	8	567	125	1866	233	125	558	8	186650	125	2083	260	125	575	8	186633	142	2	551	692	91.99	92.37
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant645	Y	Timeline1	P2Ca+10s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L01-F	2883	192	75	325	15	503	108	2883	192	75	325	15	503	108	3466	693	392	1283	5	293930	542	3608	722	417	1292	5	293863	608	7	1728	1045	31.88	294.85
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L02-F	658	165	83	275	4	5428	167	658	165	83	275	4	5428	167	717	358	325	392	2	298854	325	750	375	342	408	2	298837	342	2	5411	5753	76.22	184.04
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L03-F	1100	275	150	442	4	7119	233	1100	275	150	442	4	7119	233	1342	1342	1342	1342	1	300546	1342	1358	1358	1358	1358	1	300529	1358	1				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L04-F	656	131	81	233	5	8669	233	575	144	100	233	4	8669	233	1331	1331	1331	1331	1	302095	1331	1373	1373	1373	1373	1	302054	1373	1				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L06-F	195	97	75	120	2	0	120	75	75	75	75	1	170	75	245	245	245	245	1	293426	245	245	245	245	245	1	293426	245	0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	P2-Whole-F	5492	183	75	442	30	0	120	5291	189	75	442	28	170	75	7850	1963	392	5872	4	293426	1045	7900	1975	417	5881	4	293426	1045	13	1728	1045	31.88	294.85
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	total-L02	408	204	133	275	2	5619	133	408	204	133	275	2	5619	133	408	204	133	275	2	299046	133	467	233	158	308	2	299021	158	0	5594	5753	151.31	184.04
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	values-L01	717	143	75	208	5	503	108	717	143	75	208	5	503	108	717	143	75	208	5	293930	108	892	178	108	242	5	293863	175	0	3369	2286	88.84	155.33
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	values-L06	120	120	120	120	1	0	120	0	0			0			120	120	120	120	1	293426	120	120	120	120	120	1	293426	120	0				
Participant100	Y	Timeline3	P2Ca+10s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L01-F	1217	152	83	358	8	672	150	1108	158	83	358	7	672	150	2583	646	133	1792	4	229810	150	2703	541	28	1808	5	229776	183	0		8547		111.08
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L02-F	267	89	67	100	3	264	100	267	89	67	100	3	264	100	325	162	100	225	2	229401	100	375	187	142	233	2	229360	142	1				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L03-F	683	114	83	167	6	2139	125	683	114	83	167	6	2139	125	917	306	242	375	3	231276	375	992	331	258	425	3	231226	425	2				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L04-F	525	105	67	175	5	2856	75	425	106	67	175	4	2856	75	833	417	67	767	2	231993	767	883	442	83	800	2	231959	800	1				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	P2-Whole-F	2889	120	67	358	24	0	98	2583	123	67	358	21	264	100	7897	2632	508	5597	3	229137	5597	7967	1992	28	5597	4	229137	5597	4		8547		111.08
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	total-L02	167	83	67	100	2	264	100	167	83	67	100	2	264	100	167	83	67	100	2	229401	100	267	133	125	142	2	229360	142	0	1672		139.65	
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	values-L01	150	150	150	150	1	672	150	150	150	150	150	1	672	150	150	150	150	150	1	229810	150	183	183	183	183	1	229776	183	0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant237	Y	Timeline5	P2Ca+10s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L01-F	642	160	117	217	4	2611	150	492	164	117	217	3	3953	217	642	160	117	217	4	263893	150	742	185	125	267	4	263893	150	0	3903	2761	253.71	371.63
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L02-F	2583	172	67	275	15	1561	225	2116	176	67	275	12	1561	225	3841	960	167	1600	4	262843	1500	3983	996	208	1633	4	262818	1525	5	3694	3061	227.4	308.65
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	n-L02	917	183	67	258	5	2819	242	917	183	67	258	5	2819	242	1067	267	167	400	4	264101	242	1258	315	208	450	4	264043	300	0	2761	3061	371.63	308.65
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	P2-Whole-F	5748	180	67	325	32	15	117	4458	178	67	325	25	15	117	9985	9985	9985	9985	1	261296	9985	10000	10000	10000	10000	1	261282	10000	16				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	total-L02	775	155	92	225	5	1561	225	550	137	92	225	4	1561	225	808	202	92	383	4	262843	383	900	225	108	408	4	262818	408	1	4169	1944	223.17	240.6
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	values-L01	217	217	217	217	1	3953	217	217	217	217	217	1	3953	217	217	217	217	217	1	265234	217	267	267	267	267	1	265184	267	0	3903	4169	253.71	223.17
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca+10s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	i<x;	193	193	193	193	1	0	193	0	0			0			193	193	193	193	1	203455	193	193	193	193	193	1	203455	193	0		193		158.54
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	int i = 0;	475	79	67	100	6	235	100	400	80	67	100	5	235	100	975	325	100	667	3	203690	100	1050	350	142	683	3	203648	142	1	193		158.54	
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L01-F	392	131	108	142	3	1968	108	392	131	108	142	3	1968	108	433	217	108	325	2	205423	108	517	258	142	375	2	205390	142	1	1935	2685	92.97	85.39
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L02-F	1383	173	125	242	8	1543	133	1192	170	125	242	7	1543	133	1758	440	192	933	4	204998	392	1875	469	192	967	4	204973	417	0	2685	1935	85.39	92.97
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L04-F	167	167	167	167	1	610	167	0	0			0			167	167	167	167	1	204065	167	167	167	167	167	1	204065	167	0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L05-F	668	95	67	193	7	0	193	400	80	67	100	5	235	100	1210	403	208	667	3	203455	335	1243	414	225	683	3	203455	335	2				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L07-F	425	85	67	100	5	6659	75	258	86	75	100	3	6659	75	1183	1183	1183	1183	1	210114	1183	1216	1216	1216	1216	1	210081	1216	0		7842		269.55
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L09-F	133	133	133	133	1	7859	133	133	133	133	133	1	7859	133	133	133	133	133	1	211314	133	150	150	150	150	1	211297	150	0	7842		269.55	
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L10-F	142	142	142	142	1	8409	142	0	0			0			142	142	142	142	1	211864	142	167	167	167	167	1	211839	167	0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	n-L02	192	192	192	192	1	3384	192	0	0			0			192	192	192	192	1	206839	192	192	192	192	192	1	206839	192	0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	n-L10b	142	142	142	142	1	8409	142	0	0			0			142	142	142	142	1	211864	142	167	167	167	167	1	211839	167	0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	P2-Whole-F	4026	126	67	242	32	0	193	2950	123	67	242	24	235	100	10000	10000	10000	10000	1	203455	10000	10000	10000	10000	10000	1	203455	10000	9				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	total-L02	275	137	133	142	2	1543	133	275	137	133	142	2	1543	133	275	137	133	142	2	204998	133	317	158	158	158	2	204973	158	0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	total-L07b	325	81	67	100	4	6659	75	158	79	75	83	2	6659	75	842	421	75	767	2	210114	75	892	446	108	783	2	210081	108	0		7842		269.55
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	values-L01	108	108	108	108	1	1968	108	108	108	108	108	1	1968	108	108	108	108	108	1	205423	108	142	142	142	142	1	205390	142	0	1935		92.97	
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+10s	1	P2Ca	values-L07	100	100	100	100	1	6826	100	100	100	100	100	1	6826	100	100	100	100	100	1	210281	100	125	125	125	125	1	210256	125	0				
Participant267	Y	Timeline1	P2Ca+10s	1	P2Ca	i++	133	133	133	133	1	5565	133	0	0			0			133	133	133	133	1	202749	133	175	175	175	175	1	202707	175	0	5523		225.64	
Participant267	Y	Timeline1	P2Ca+10s	1	P2Ca	i<x;	1600	160	100	267	10	5057	117	1600	160	100	267	10	5057	117	1925	962	467	1458	2	202241	467	1958	979	475	1483	2	202232	475	7	6748	5523	200.9	225.64
